uuid,w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,seed,A,B,C,D,E,Ltx_uH,Lrx1_uH,Lrx2_uH,M1,M2,k1,k2,Lmt_uH,Lmr1_uH,Lmr2_uH,Llt_uH,Llr1_uH,Llr2_uH,Copperloss_Tx,Copperloss_Rx_1,Copperloss_Rx_2,Coreloss_W,B_mean_leg_left,B_mean_leg_center,B_mean_leg_right,B_mean_leg_top_left,B_mean_leg_bottom_left,B_mean_leg_top_right,B_mean_leg_bottom_right
1b678d2d-2bc9-48ad-8bc8-36415610503c,5.6,8.2,8.2,11.6,9.2,26.8,0.0,0.5,14.0,21.0,0.035,0.01,2.0,10.0,0.07,0.07,0.1,0.27,0.6,1.6,3.7,2.9,19.0,15.0,0.3,3.3,4.8,2.4,0.1,1.7,762690054,46.4,30.0,11.6,21.6,13.4,110.897535581669,4.56238415491649,4.56444275637051,21.7104192637102,21.7101514469957,0.965186719847525,0.964957137978319,103.310525506309,4.25025048693679,4.25014562658504,7.58701007536026,0.312133667979698,0.314297129785471,52.1534577663574,4.92877719468887,0.714198234272308,15.332,0.170224195361751,0.311457907254242,0.212750529166722,0.228809282799167,0.221835307907463,0.232271182828186,0.232825457064809
9237b849-097a-4c89-b163-0fc904fd9d63,20.0,8.2,4.6,18.8,14.0,8.8,0.0,0.51,14.0,32.0,0.07,0.06,2.0,31.0,0.105,0.02,0.1,0.26,0.8,2.9,4.8,2.6,29.0,23.0,4.0,1.7,1.3,0.1,0.27,2.1,3858589004,63.2,46.8,18.8,9.0,4.4,479.056985625513,19.2681398229148,19.2704417422062,94.8691957959985,94.8678140377975,0.987442318659082,0.987368959122017,467.100840750386,18.7872519993166,18.7867047352598,11.9561448751269,0.48088782359820803,0.483737006946367,17.804740472003,4.2553463947665,0.95749149583558,1.68147,0.0499198107091114,0.0544076781630567,0.0674241129187825,0.113875626166062,0.113888905249964,0.114945592337586,0.114839613487232
8d5fdf00-d248-4587-87ba-4a732028afa4,12.8,2.2,2.2,3.2,5.6,6.4,0.0,0.51,14.0,28.0,0.07,0.06,2.0,11.0,0.175,0.1,0.1,0.43,0.4,3.3,2.3,3.1,27.0,14.0,2.9,1.8,4.6,2.9,0.14,1.8,3640852998,18.8,14.399999999999999,3.2,5.4,3.2,80.248997279879,3.2561587280528,3.25809008619662,15.4158715463742,15.4155349450472,0.953664226736909,0.95336070744567,72.9844935036153,2.96139644842511,2.96126712727855,7.26450377626374,0.29476227962769297,0.296822958918071,23.6341692513637,2.41314850346591,0.689899239899532,10.6327,0.26226944123567,0.489429509011046,0.369747208807034,0.384084308852513,0.383072498919385,0.384035349763293,0.382829819161309
b424b94d-9072-449e-8c66-6bb0e4d0823e,14.0,10.6,9.4,26.0,14.0,17.2,0.0,0.51,14.0,14.0,0.035,0.01,2.0,8.0,0.07,0.04,0.1,0.28,0.9,1.0,3.1,3.7,16.0,6.0,2.8,3.0,4.5,2.5,0.74,1.6,2797396442,75.2,54.0,26.0,18.0,8.6,446.624938060784,18.0799146193954,18.0848727389852,88.9731253679503,88.97292907763,0.990123057430811,0.98998513876974,437.845930381154,17.7245298305838,17.7244516238267,8.77900767963017,0.35538478881161,0.36042111515846603,13.8313734146645,8.09351814774503,1.10110384154481,0.00047680300000000004,0.0011529444451072,0.0261730825523509,0.0001186236653219,0.0244358465714995,0.0222747932386697,0.0299000270562357,0.0271445302743568
99c91ebe-9d62-4434-a8a0-25e915d8ba77,48.8,3.4,11.8,9.2,14.0,13.6,0.0,0.5,14.0,19.0,0.07,0.04,2.0,24.0,0.175,0.1,0.1,0.37,1.7,1.6,4.2,3.9,26.0,30.0,0.9,2.2,2.5,0.5,1.48,3.6,3498526270,44.0,37.2,9.2,18.6,6.8,571.178252006876,23.1592684199075,23.163122504434,114.114601378136,114.115236980863,0.992185710145586,0.992108688287913,562.286425096967,22.7987361247328,22.798990097126,8.89182690990869,0.360532295174735,0.364132407307974,6.63142481943821,2.41316937203031,0.689997793727195,0.00041356,0.0484076685122118,0.0452816936697708,0.0587825836891143,0.0180022180660485,0.0180663258300981,0.0181289518066631,0.0180918024782007
3c333468-aee8-4656-94ba-00727053cf01,6.8,5.8,3.4,14.0,17.6,50.8,0.0,0.51,14.0,29.0,0.035,0.02,2.0,23.0,0.07,0.03,0.1,0.39,1.0,0.6,4.2,4.3,6.0,20.0,0.2,1.1,5.0,4.2,0.59,3.2,4061666744,60.800000000000004,49.2,14.0,28.799999999999997,25.4,118.434512146918,4.87788092516184,4.87943874674947,23.3514416842361,23.3513094936984,0.971536146721839,0.971375547928357,111.788261562409,4.6041463661863,4.60409423896697,6.64625058450861,0.27373455897554405,0.27534450778249697,8.98580863813895,3.4478618803557,0.820695420941775,30.0534,0.147246858626819,0.218021541032056,0.250382646581569,0.44324494918159,0.44065688985043,0.440054972728381,0.440784772301828
42647d8c-2fd8-4ede-9753-f7e54b4a1825,35.6,7.0,8.2,9.2,16.4,16.0,0.0,0.51,14.0,28.0,0.105,0.05,2.0,28.0,0.175,0.05,0.1,0.27,0.8,0.9,5.0,4.9,20.0,19.0,1.6,4.7,0.4,1.4,0.28,3.9,4205010604,56.0,42.0,9.2,16.2,8.0,406.802690477049,16.4266925376452,16.428050879188,80.6907770750518,80.6906427151529,0.987090393634948,0.987047940805705,396.367162169401,16.0053059072456,16.0052526057514,10.435528307648,0.421386630399627,0.422798273436633,9.33646328617381,3.60509159852391,0.388985054869934,1.48487,0.0434634425591407,0.0864156347274518,0.0567922338601599,0.049283720525087,0.0495649986059524,0.049852594225665,0.0495815201308814
f55493bc-fef4-4b17-be70-50eff2caccb1,6.8,11.8,3.4,10.4,3.2,35.2,0.0,0.5,14.0,23.0,0.14,0.05,2.0,14.0,0.14,0.07,0.1,0.4,0.4,2.8,1.6,2.5,12.0,19.0,4.0,5.0,3.6,3.8,0.12,1.2,3963100417,40.4,16.8,10.4,21.0,17.6,136.463055806266,5.53307762643845,5.5387621772902,26.5471630939175,26.5477635734741,0.966111363274084,0.965637307152883,127.370681547566,5.16441511712575,5.16464875118762,9.09237425869979,0.368662509312697,0.37411342610257703,13.0337954750366,3.11204833948019,0.242529072417676,15.3295,0.0977788214791545,0.280691131681333,0.135454458087228,0.468723828542169,0.480115058572527,0.475286597020888,0.493470675470541
106d833b-9120-4fef-be04-54721c9fe979,30.8,9.4,8.2,8.0,22.4,7.6,0.0,0.5,14.0,34.0,0.175,0.1,2.0,29.0,0.14,0.05,0.1,0.32,1.1,2.9,4.3,3.8,29.0,19.0,0.5,3.9,4.6,2.1,0.93,3.2,1696924756,71.6,52.8,8.0,12.0,3.8,508.109381487814,20.4459457314657,20.4504676432702,101.135684549461,101.134517139143,0.992252518114532,0.992131358615206,500.266743521032,20.1303637798181,20.1298990524797,7.84263796678222,0.31558195164756503,0.320568590790467,10.5459209796385,11.4039527904175,0.160305597209119,0.000624081,0.025561470620582,0.0780760749835803,0.0379272011424192,0.04064782857909,0.0406430796290168,0.0407233825161418,0.0407309839469037
dfc3a173-898d-4992-83e6-1e1214d98d48,18.8,13.0,9.4,11.6,12.8,11.2,0.0,0.5,14.0,27.0,0.035,0.03,2.0,24.0,0.07,0.01,0.1,0.26,1.5,2.6,2.4,4.8,22.0,26.0,0.3,1.1,0.8,5.0,1.27,1.8,4128673264,63.2,37.2,11.6,15.0,5.6,418.156326788099,16.8422534896783,16.8454835686054,82.7183953488364,82.7185583477472,0.98567255697203,0.985579994439037,406.259942191209,16.3630979390962,16.3631624270438,11.8963845968898,0.479155550582056,0.482321141561627,33.5358666057682,2.11740404302803,0.476088726061789,1.06251,0.0366687702939371,0.0910405927742808,0.0468139412230151,0.0604935512862018,0.0605078505508039,0.0602674659381862,0.0602483517580671
9a55274d-0172-4190-93e7-da0a7a78d5c1,24.8,2.2,7.0,6.8,20.0,4.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,34.0,0.175,0.02,0.1,0.28,2.5,2.2,4.1,4.4,4.0,11.0,4.1,1.0,4.0,3.5,0.16,2.1,1977175977,51.199999999999996,46.8,6.8,9.0,2.0,227.7357895168,9.63191947316137,9.63466096812574,45.0179044709204,45.0179906789488,0.961198778553555,0.961063857059885,210.40580006923,8.89896018211671,8.89899426466923,17.32998944757,0.7329592910446621,0.7356667034565141,12.035669329116,2.83017213002953,0.741602977235357,1.72336,0.118366076835929,0.129668582237915,0.203029730342518,0.0684570749152475,0.0685267498470089,0.0657834759676331,0.0659613684979067
cd6cd45f-1287-4646-8fd8-17a7a1bb8182,33.2,13.0,5.8,11.6,17.6,35.2,0.0,0.51,14.0,33.0,0.14,0.07,2.0,25.0,0.105,0.1,0.1,0.48,1.8,1.4,4.6,4.5,18.0,29.0,4.5,0.3,4.5,4.4,0.41,2.5,3340995945,72.8,46.800000000000004,11.6,23.400000000000002,17.6,655.78584377162,26.4453777693039,26.4498148914177,130.623618420584,130.623590740429,0.991895234392185,0.991811822410889,645.198939418873,26.0184477163378,26.0184366893183,10.5869043527466,0.42693005296615305,0.431378202099386,6.7022467583312,4.09829735243449,0.82140474390701,0.0009728300000000002,0.0188399825955571,0.0522053797569457,0.0244545430706323,0.053390290193292,0.0535724708850617,0.055234611638163,0.0555716274179012
8aa1de1c-4be2-490d-b84e-607c40b79ee3,17.6,2.2,10.6,12.8,12.8,13.6,0.0,0.51,14.0,21.0,0.07,0.05,2.0,31.0,0.105,0.06,0.1,0.46,1.6,1.6,4.3,3.2,29.0,19.0,4.6,0.1,4.1,2.8,0.14,3.0,1111214014,42.8,38.400000000000006,12.8,17.4,6.8,196.912624404789,8.07859175516897,8.08029757160038,39.0269110090374,39.0267488809024,0.978497154210383,0.978389799903817,188.535307769797,7.73490164742471,7.73483738189401,8.37731663499219,0.343690107744264,0.345460189706372,14.8944518528571,,,3.14279,0.179917077896341,0.0929057540774644,0.240970174690605,0.0556002293424939,0.055665014400643,0.0566411469329139,0.0567120714163116
a52ed430-bbc9-499d-a7ad-fd0990df9825,17.6,3.4,9.4,21.2,8.0,14.8,0.0,0.5,14.0,32.0,0.14,0.07,2.0,32.0,0.105,0.02,0.1,0.17,0.9,3.7,3.6,4.4,17.0,11.0,4.5,0.6,4.4,4.7,0.68,2.0,1816074053,44.0,37.2,21.2,16.8,7.4,289.397554545911,11.7552674673245,11.7584462300664,57.1880931942065,57.1880651726908,0.980487204038469,0.980354182913034,278.21383156785,11.3009870049555,11.3009759302479,11.1837229780608,0.454280462368975,0.45747029981854703,4.58350970319272,3.84310422807047,0.341485384786078,1.87126,0.130762334564189,0.0552993613571571,0.164008585853045,0.0630267429158085,0.062768234129319,0.0626182588399017,0.0628224442424038
01f4ebbc-ea4f-4ed1-8137-64b90d48bc74,50.0,8.2,13.0,23.6,10.4,14.8,0.0,0.5,14.0,12.0,0.175,0.07,2.0,33.0,0.14,0.1,0.1,0.48,0.9,1.6,4.1,1.7,7.0,20.0,2.0,4.6,4.1,3.8,0.11,1.4,3821696158,60.800000000000004,44.400000000000006,23.6,20.4,7.4,1331.66480433941,53.5748166254658,53.5860019355951,265.472922469248,265.473174212982,0.993899388495065,0.993796594353524,1315.46642626984,52.9231322587397,52.9232326311101,16.1983780695726,0.651684366726068,0.662769304485004,23.7693405681854,6.03355695246137,0.455173713031214,0.000150414,0.0183014035204448,0.0182428204438504,0.0265594330024328,0.0166998146266316,0.0165353859616561,0.0172795662105462,0.0169933387952649
f514e0e0-aa06-4978-9e5e-1cab3ef1c46e,8.0,3.4,4.6,18.8,4.4,22.0,0.0,0.5,14.0,25.0,0.14,0.06,2.0,28.0,0.14,0.09,0.1,0.4,0.5,1.3,1.8,1.9,13.0,25.0,0.6,3.0,0.8,4.9,0.13,1.4,155815158,34.400000000000006,27.6,18.8,15.6,11.0,130.310185372058,5.39558024742114,5.40143038443255,25.6204365029014,25.6207824685408,0.966224989200725,0.965714642273744,121.656381056132,5.03726370064664,5.03739974297545,8.65380431592649,0.35831654677450003,0.364030641457103,11.7179265761931,3.13615130238626,0.221163497262629,11.2956,0.266072643314916,0.140093317045485,0.378651959032141,0.291079369006985,0.300927217888439,0.291421206774744,0.30050001694772
c3d03de9-ac0d-485d-9da9-87643a39ae78,6.8,11.8,7.0,3.2,8.0,44.8,0.0,0.51,14.0,20.0,0.035,0.02,2.0,14.0,0.175,0.03,0.1,0.2,0.6,2.5,4.1,4.3,3.0,2.0,1.3,4.6,4.7,4.5,0.15,3.6,2700790279,42.800000000000004,19.2,3.2,29.4,22.4,52.9500893001935,2.20366748668993,2.20403956623799,10.2617224068491,10.2615367680501,0.949978730477376,0.949881356712833,47.7853157934465,1.9887208529192,1.9886489000059,5.164773506747,0.21494663377072498,0.215390666232088,34.708603675538,1.87294528752776,1.01173632325786,88.8495,0.106875951615155,0.918015042341451,0.131313040561984,0.224068175184972,0.229368131440705,0.22367488864016,0.225946538797478
0e8820c3-4dce-4449-b81e-6f36f7556c82,39.2,13.0,5.8,17.6,23.6,53.2,0.0,0.51,14.0,31.0,0.07,0.07,2.0,14.0,0.105,0.05,0.1,0.49,3.1,1.2,4.6,3.7,6.0,25.0,2.9,2.3,1.9,0.6,1.01,3.5,2349688860,90.80000000000001,64.80000000000001,17.6,32.4,26.6,,,,,,,,,,,,,,8.32718936493149,3.68802643362678,1.02471494438786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e67e3c7f-e393-4c3c-91d0-b50381563fbb,26.0,13.0,2.2,20.0,5.6,19.6,0.0,0.51,14.0,19.0,0.14,0.03,2.0,6.0,0.175,0.08,0.1,0.25,0.7,1.4,3.0,2.0,22.0,13.0,3.8,0.4,4.3,4.3,0.2,1.8,2620565676,57.2,31.2,20.0,12.0,9.8,723.551173233001,29.1418497642547,29.1487453823709,144.185230131779,144.186564998573,0.992950483098017,0.992842218363961,713.385758156445,28.7324260636081,28.7329580756452,10.1654150765555,0.409423700646634,0.415787306725702,8.41779570532566,3.07977519359801,0.516359535204719,1.54383,0.0250404271182619,0.0394603417976756,0.0329877033713571,0.186717591178717,0.193567287649812,0.178590691499315,0.194777478207651
a23c76d3-9845-474c-acca-56b044794cd8,12.8,13.0,13.0,18.8,6.8,12.4,0.0,0.51,14.0,19.0,0.14,0.09,2.0,26.0,0.105,0.05,0.1,0.18,0.6,0.7,4.0,4.7,18.0,29.0,3.7,2.6,2.0,5.0,0.14,1.1,3282848744,58.400000000000006,32.4,18.8,19.2,6.2,391.88269875857,15.9435042258219,15.9475474737827,77.9740502263732,77.9734769672513,0.986461540094885,0.986329229852884,381.343550488603,15.5147255236463,15.5144973983864,10.539148269967,0.428778702175627,0.433050075396318,11.215415787888,6.52960134458682,0.860555887608174,1.14517,0.0519295068396436,0.0855511357016904,0.06520307588483,0.0632949165808142,0.0633804780816352,0.0628580194329873,0.0631502889770283
21d5d0c0-9251-4d6a-aeb1-e32bf68ef25b,21.2,4.6,11.8,12.8,26.0,22.0,0.0,0.5,14.0,34.0,0.07,0.05,2.0,12.0,0.14,0.03,0.1,0.44,2.5,2.4,5.0,4.4,30.0,19.0,2.9,2.4,1.4,4.6,1.63,3.9,2408467110,74.0,64.8,12.8,22.8,11.0,339.138799864028,13.763057554941,13.7656045623663,67.3419927545951,67.3428735871627,0.985688662308949,0.985610360226078,329.501200591279,13.3719408984703,13.3722907104549,9.63759927274851,0.391116656470673,0.393313851911372,4.53421920563158,1.86039065657229,0.470121404804587,1.72614,0.0753066111359821,0.074660642301483,0.104369502648849,0.0413697386177529,0.0414215399922001,0.0416340850839161,0.0415435872314275
7c0f5120-2a9f-4f66-84ed-83a894b75a2b,24.8,8.2,13.0,12.8,10.4,6.4,0.0,0.5,14.0,16.0,0.105,0.1,2.0,13.0,0.105,0.04,0.1,0.33,1.3,0.3,4.5,3.5,13.0,18.0,3.4,5.0,0.4,4.6,0.16,2.8,937728423,50.0,33.6,12.8,16.2,3.2,514.045377231942,20.7836221301219,20.7865969249899,102.300177104026,102.298911581888,0.989726133100296,0.989643067414933,503.537168352748,20.3587595551765,20.3582558551383,10.5082088791942,0.42486257494544205,0.428341069851635,15.3687257929418,3.71985979512039,1.11762145432695,0.000441893,0.0414831302510234,0.0649804046669002,0.0545750553446025,0.0329124901304667,0.033099085450664,0.032680272095043,0.0323249396415551
5ea18417-22d6-4f62-81b3-141e70dce87e,12.8,8.2,5.8,21.2,3.2,31.6,0.0,0.51,14.0,27.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.45,0.4,1.1,1.4,1.6,19.0,26.0,1.2,4.5,4.4,1.7,0.23,1.2,995781434,44.0,27.6,21.2,21.6,15.8,323.625520137989,13.1684446755422,13.1775467790326,64.2226379798574,64.2227487638667,0.98378346308874,0.983445337334665,313.214455519744,12.7448145230734,12.7448584927051,10.411064618245,0.42363015246880903,0.43268828632753403,7.54264393180664,3.37396802455596,0.292354377367215,2.50635,0.0784191515220497,0.0754624349095758,0.0983713782177438,0.149374239624937,0.153527855556836,0.150637273363864,0.148085210260035
192fc184-41e1-4ece-bf77-878cd5ba2c62,21.2,9.4,4.6,6.8,16.4,28.0,0.0,0.5,14.0,24.0,0.105,0.09,2.0,23.0,0.035,0.03,0.1,0.45,1.9,2.7,3.6,3.8,30.0,30.0,1.4,2.4,2.9,1.3,0.18,2.9,3900351291,58.39999999999999,39.599999999999994,6.8,18.6,14.0,281.033240867142,11.3218749860358,11.3231699175045,55.3422265465152,55.3424382514088,0.981112037929568,0.981059688652264,270.517210524173,10.8982198322003,10.8983032119639,10.5160303429693,0.423655153835496,0.42486670554060696,3.29499096674996,2.41017295100519,0.501894876554143,30.1209,0.0,0.0247136859214067,0.0018424138277864,0.0856794244033003,0.0491749410033194,0.0141367479225307,0.211033521235734
70f2e6e1-a825-43f6-a8b2-b40cf1708ed7,33.2,8.2,2.2,5.6,12.8,52.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,18.0,0.105,0.04,0.1,0.44,1.3,1.3,4.0,3.9,5.0,0.0,4.4,3.7,2.9,3.8,0.71,1.8,1626427444,47.6,31.200000000000003,5.6,28.2,26.0,336.591619029674,13.6654856664316,13.6707160806476,66.9003557115133,66.9004281196119,0.986425390476917,0.986237736741313,327.515443181151,13.2969965420691,13.2970253254962,9.07617584852305,0.368489124362511,0.373690755151352,10.5365133433907,4.45693926632355,0.535653152868975,4.00933,0.0297442786290645,0.107026993429195,0.0382607551237953,0.142017420599859,0.149012720376957,0.142783672565039,0.145348227241369
54a94c48-5f07-4eff-ace8-442fd1a79d0c,17.6,11.8,4.6,8.0,10.4,7.6,0.0,0.51,14.0,30.0,0.14,0.08,2.0,20.0,0.14,0.1,0.1,0.4,0.8,3.8,4.3,4.7,28.0,28.0,1.3,2.2,1.4,3.9,0.21,3.0,3167314312,52.400000000000006,28.8,8.0,8.399999999999999,3.8,299.368413458323,12.0533282293286,12.0561728455902,59.1960634836282,59.1950507408085,0.985453979883109,0.985320858199644,290.722517904329,11.705222643489,11.7048221344658,8.64589555399388,0.3481055858396,0.351350711124385,9.29491620435163,3.56565538330761,1.37812227331223,2.01798,0.039816113681179,0.140147582325761,0.0560820551550506,0.12959148701186,0.129770627492953,0.129231912139241,0.129785448385547
8ef5af0e-3493-4a2a-a4b1-3814d9f0c061,39.2,1.0,4.6,2.0,10.4,29.2,0.0,0.51,14.0,13.0,0.175,0.04,2.0,18.0,0.105,0.1,0.1,0.41,1.1,1.1,4.0,1.9,0.0,19.0,2.7,3.5,3.3,3.6,0.48,1.1,3098621398,24.8,22.8,2.0,19.2,14.6,135.662053888708,5.68577974173604,5.69312746568788,26.7328835177423,26.7323506483557,0.962546227490385,0.961905707033637,125.690247184105,5.26784786672511,5.26763785968396,9.97180670460331,0.417931875010927,0.425489606003924,5.16978816539011,3.73960337370911,0.92974404736756,11.323,0.145446740074776,0.247255256047164,0.231923356112515,0.0598435045966686,0.0594216434312659,0.0623006119332542,0.0617616416075487
af84a4f7-dbad-48b0-afac-ad6a9c107008,46.4,10.6,7.0,15.2,4.4,7.6,0.0,0.51,14.0,33.0,0.14,0.01,2.0,29.0,0.07,0.05,0.1,0.31,0.5,3.5,1.4,3.0,10.0,3.0,0.4,3.4,1.8,3.4,0.14,1.2,1299375424,45.2,24.0,15.2,10.8,3.8,1155.2713099402602,46.4247015592503,46.4324286924792,229.965589729065,229.96511543798,0.992993263047328,0.992908586438317,1139.13866289355,45.776409406524,45.7762205841831,16.1326470467066,0.648292152726274,0.6562081082961251,23.4458974361915,11.2193607642494,0.509802025147111,0.000144876,0.0181209585968729,0.0289149858219364,0.0226541982454533,0.0324489772373215,0.0331138131463178,0.0332787711524875,0.0323753793388801
66b9774f-77e4-4d2e-a4bb-55b77673571b,44.0,13.0,8.2,18.8,11.6,29.2,0.0,0.51,14.0,17.0,0.175,0.05,2.0,23.0,0.105,0.04,0.1,0.38,0.7,1.3,4.2,4.5,2.0,12.0,2.1,2.4,0.2,0.4,0.35,3.8,682550834,68.0,42.0,18.8,22.799999999999997,14.6,1218.77741963472,48.9667454069654,48.9749132056804,243.25720175525,243.258761895681,0.99575589740346,0.995679246059706,1208.4541399269099,48.5519876332542,48.5526104157352,10.3232797078092,0.41475777371120504,0.422302789945159,7.26521491866897,3.84413105644659,1.18996987254909,0.000280199,0.0131630026686594,0.0250328389407845,0.0193824649702155,0.0298980478561524,0.0297668248009315,0.0304266321227769,0.0309036255775021
ab498244-2f37-42e6-b8c4-304bdde49202,28.4,2.2,11.8,2.0,9.2,20.8,0.0,0.51,14.0,30.0,0.07,0.01,2.0,14.0,0.175,0.1,0.1,0.29,0.8,4.1,4.8,4.8,21.0,0.0,4.5,3.3,4.5,3.8,0.4,2.3,1962808964,24.799999999999997,20.4,2.0,22.200000000000003,10.4,133.401345082566,5.38595841150892,5.3978990190861,25.8916474964491,25.8922230130189,0.965935402205344,0.964887892402667,124.467617248565,5.02526724648438,5.02549065109479,8.93372783400145,0.360691165024541,0.372408367991309,4.43177230574042,2.59120388976867,0.440175803402153,7.69835,0.0991930979240243,0.319312561267436,0.144068622602972,0.0291596561343763,0.0291193817446046,0.0312513302188991,0.0313411351055158
97fb84c9-ee50-451c-acc6-f0caedcc7313,9.2,7.0,10.6,21.2,5.6,38.8,0.0,0.5,14.0,34.0,0.105,0.05,2.0,13.0,0.105,0.08,0.1,0.49,0.5,3.3,3.2,2.2,29.0,12.0,3.3,0.1,4.6,4.2,0.45,1.3,3646383960,46.4,32.4,21.2,30.0,19.4,221.8247280995,8.98378803776379,8.99133005069528,43.2522572106522,43.2522139454603,0.968889054430411,0.968481643743954,208.237076159032,8.43349508345743,8.43347821143159,13.5876519404685,0.5502929543063579,0.5578518392636881,6.85018379939647,4.98443798386553,0.562401261150107,5.72608,0.11254707208118,0.104653468758575,0.156688147835938,0.110945467686015,0.117171739519349,0.120574615075559,0.124712821143145
2780646e-0a87-4ef6-8fa1-acb914f0c9ae,11.6,13.0,5.8,14.0,17.6,41.2,0.0,0.5,14.0,19.0,0.175,0.08,2.0,23.0,0.035,0.02,0.1,0.3,1.6,1.9,3.7,4.0,1.0,0.0,3.0,4.0,0.5,2.1,0.29,3.0,1627693367,75.2,49.2,14.0,26.400000000000002,20.6,263.339159798024,10.6701104589163,10.6729549383172,52.1741134859677,52.1754553821882,0.984266939931093,0.984161082865747,255.118082284887,10.3370046450154,10.3375363786633,8.22107751313752,0.33310581390086297,0.33541855965386297,5.46069699663182,6.42083496242823,0.740390617338149,5.83905,0.0484649778393727,0.123545228285241,0.0690613831288581,0.153162388103764,0.153083134735437,0.160068542413783,0.157839461164728
0ae45977-3a75-479f-a4a2-ed54dc132e12,46.4,2.2,10.6,17.6,14.0,4.0,0.0,0.51,14.0,21.0,0.035,0.01,2.0,22.0,0.175,0.03,0.1,0.29,1.6,0.7,4.5,4.9,5.0,27.0,4.9,2.5,2.6,4.7,0.33,1.8,3186124034,50.0,45.6,17.6,12.6,2.0,552.715229018202,22.8049671268271,22.8082513978659,110.701992953792,110.701286094762,0.986029705306536,0.985952415559398,537.379912708801,22.172233730035,22.1719505807769,15.3353163094015,0.6327333967920751,0.636300817089028,35.0793101564635,4.53656682531543,0.941809954771028,0.000276051,0.0748632887090677,0.0260271985340314,0.090215305254924,0.0214804291551214,0.0214850460097044,0.0214810775554445,0.0214844149841865
07357357-6f12-474e-97f0-975a98002290,12.8,11.8,2.2,24.8,20.0,48.4,0.0,0.51,14.0,28.0,0.07,0.01,2.0,24.0,0.07,0.07,0.1,0.17,1.7,1.8,3.8,4.2,11.0,30.0,4.7,1.7,0.6,1.1,0.26,2.3,352293388,88.4,64.8,24.8,26.4,24.2,304.571492682438,12.3617362358603,12.3632142257923,60.2822964718192,60.2816323326953,0.982438619731909,0.982369070965733,293.968031559719,11.9313703193662,11.9311074214129,10.6034611227187,0.430365916494081,0.432106804379352,9.54672239046412,4.75256254353763,,15.1128,0.0463433033718046,0.0658679239368043,0.0709110635000456,0.368138486702018,0.368775986447101,0.373334720723947,0.376020038083492
404e4cd4-d989-4201-aee5-7103d42e053c,47.6,2.2,7.0,10.4,8.0,13.6,0.0,0.5,14.0,25.0,0.105,0.05,2.0,11.0,0.07,0.02,0.1,0.11,0.6,1.5,3.4,4.2,11.0,19.0,0.5,2.2,0.5,1.7,0.23,3.3,2617498999,30.799999999999997,26.4,10.4,13.8,6.8,465.19794860985,18.714867450146,18.715549053407,92.5001532604922,92.4993767006098,0.991357231847697,0.991330857000826,457.191501676802,18.3927688821141,18.3924600604315,8.00644693304831,0.322098568031936,0.323088992975535,15.5933038073292,6.71358798752285,2.66772001576454,0.000628672,0.0739709616703025,0.0419128940537698,0.0899906967503849,0.0313043458380756,0.0309759961156704,0.0313340544358692,0.0311526743220195
